"Pseudotime","SMC_Subtype"
3.7198901993408,"SMC1"
8.98243220023628,"SMC4"
2.56077054775454,"SMC1"
13.3529540613412,"SMC1"
7.75326958767133,"SMC1"
6.41637632499607,"SMC1"
4.67913217261285,"SMC1"
10.0153251671958,"SMC1"
4.25651304064349,"SMC1"
5.89237276499933,"SMC1"
9.13012199925011,"SMC1"
4.82498563430632,"SMC1"
8.8029916865702,"SMC2"
3.45068495357541,"SMC1"
8.72855884343026,"SMC1"
2.99780469769635,"SMC1"
9.94446096148178,"SMC1"
4.25651307677571,"SMC1"
14.3429049979943,"SMC5"
9.36381128488893,"SMC1"
8.45426912371317,"SMC1"
7.93965248118686,"SMC1"
8.48943650476921,"SMC1"
3.01949290332877,"SMC1"
5.86364136823829,"SMC1"
11.017382687323,"SMC1"
8.77498741986176,"SMC1"
8.82886498585207,"SMC5"
13.615020194839,"SMC5"
6.90178796100184,"SMC4"
4.93585935765172,"SMC1"
3.45068498970763,"SMC1"
13.7884865021583,"SMC5"
3.78937384474314,"SMC1"
13.7884865382905,"SMC5"
5.70676652003651,"SMC1"
8.68544489753913,"SMC1"
3.78937388087537,"SMC1"
5.03152400716966,"SMC1"
8.89269215336262,"SMC1"
12.573935761852,"SMC4"
9.54334588373832,"SMC1"
1.65174277763871,"SMC1"
8.80157108212609,"SMC1"
4.25832392724469,"SMC1"
13.7666418229412,"SMC5"
7.25691840510659,"SMC1"
8.88317759361325,"SMC1"
4.47872177249797,"SMC1"
2.19287494157166,"SMC1"
1.90912899113062,"SMC1"
11.6162220952694,"SMC4"
8.91375650105734,"SMC1"
3.0578408141342,"SMC1"
4.25651311290794,"SMC1"
4.25850733307709,"SMC1"
11.482835723075,"SMC1"
9.09798319617423,"SMC1"
2.94806011188207,"SMC1"
1.51245948968434,"SMC1"
9.14718193204856,"SMC1"
8.61844095438799,"SMC1"
8.71946803944129,"SMC1"
11.1610612794837,"SMC2"
2.58098561647159,"SMC1"
5.20407247089947,"SMC1"
3.58981649660267,"SMC1"
5.25779537964518,"SMC1"
5.36396285273069,"SMC1"
2.90211757404979,"SMC1"
9.944460997614,"SMC1"
5.95364083167338,"SMC1"
11.6071619031669,"SMC4"
6.14560834501339,"SMC1"
6.79512615686059,"SMC1"
8.92688198201434,"SMC1"
4.26926666521944,"SMC1"
1.91257433986244,"SMC1"
12.0619525092236,"SMC4"
11.0824721981635,"SMC4"
3.20591935858911,"SMC1"
4.93585939378395,"SMC1"
6.26938052416209,"SMC1"
12.7852275553725,"SMC1"
3.80057686276756,"SMC1"
9.85793325887431,"SMC1"
11.2294343356465,"SMC4"
11.8672465294498,"SMC1"
1.27204862084099,"SMC1"
9.6649707789541,"SMC1"
1.43534092360688,"SMC1"
4.93333062973329,"SMC1"
9.61418552790031,"SMC1"
10.950653487087,"SMC4"
4.62119606035896,"SMC1"
1.26918943655906,"SMC1"
5.86364140437051,"SMC1"
3.02508636376438,"SMC1"
9.1281196125946,"SMC1"
8.61844099052021,"SMC1"
8.75839521363751,"SMC1"
5.2677182950762,"SMC1"
8.93370372183317,"SMC1"
12.0619525453558,"SMC4"
13.2350500503933,"SMC5"
3.44920779548393,"SMC1"
14.4217850714045,"SMC5"
11.1788277078058,"SMC1"
8.61844102665243,"SMC1"
8.9824322363685,"SMC1"
6.79512619299281,"SMC1"
10.8941227929095,"SMC4"
8.87870726337916,"SMC1"
1.52503436821357,"SMC4"
8.48808948037954,"SMC3"
0.00592205676960667,"SMC1"
4.2559552615739,"SMC1"
13.7884865744227,"SMC5"
8.33852408294836,"SMC4"
10.3775327834631,"SMC1"
6.79512622912503,"SMC1"
7.81201279182855,"SMC1"
13.599848303088,"SMC5"
2.19287497770388,"SMC1"
3.03617337628398,"SMC1"
11.5365570562371,"SMC4"
8.61844106278465,"SMC1"
3.55535076134771,"SMC1"
10.1004556285855,"SMC1"
11.6013544324779,"SMC4"
9.50234560151223,"SMC1"
6.3324775417855,"SMC1"
10.1602829224255,"SMC1"
7.10997498994035,"SMC1"
11.8404708289044,"SMC4"
2.58996020336354,"SMC1"
2.88618777335739,"SMC1"
8.98243227250073,"SMC1"
5.70705178782651,"SMC1"
1.28114071571717,"SMC1"
5.6037048041996,"SMC1"
3.62715540820606,"SMC1"
11.0806605950036,"SMC4"
10.1906136310697,"SMC1"
13.0720879240972,"SMC1"
3.20569710801404,"SMC1"
10.9180839277273,"SMC1"
13.3224267371855,"SMC1"
14.2644789767641,"SMC5"
14.1912624621887,"SMC1"
11.0930008040346,"SMC4"
10.4361262313754,"SMC1"
5.42886143541709,"SMC1"
8.61844109891688,"SMC1"
2.60474812147073,"SMC1"
1.25716237836837,"SMC1"
8.6184411350491,"SMC1"
10.3070799600583,"SMC1"
0.83151519595362,"SMC1"
2.5015382544603,"SMC1"
4.25651314904016,"SMC1"
13.7884866105549,"SMC5"
10.5257154165058,"SMC1"
12.061952581488,"SMC4"
4.18408708410252,"SMC1"
3.20569714414626,"SMC1"
11.0707106765192,"SMC4"
0.809026442870365,"SMC1"
3.56030087907801,"SMC1"
5.26894439581692,"SMC1"
8.98243230863295,"SMC1"
3.0641583624904,"SMC1"
13.3876087058701,"SMC5"
6.19672699336918,"SMC1"
8.61844117118132,"SMC2"
8.84708814236205,"SMC1"
2.62514249463912,"SMC1"
4.50681658001907,"SMC1"
9.87647271098476,"SMC4"
11.7001398524169,"SMC4"
2.8749674982051,"SMC1"
6.43211437211472,"SMC1"
2.6368093305844,"SMC1"
10.2636234150288,"SMC1"
11.6384012827605,"SMC4"
9.70192677579609,"SMC1"
8.79482129519698,"SMC1"
10.91801463123,"SMC1"
4.05579224740298,"SMC1"
4.47872180863019,"SMC1"
9.74016132499669,"SMC1"
3.81179382275593,"SMC1"
7.83534918180961,"SMC1"
8.61844120731354,"SMC1"
9.94446103374622,"SMC1"
3.17333262780279,"SMC1"
4.62230526655685,"SMC1"
11.1095788491725,"SMC4"
4.55369673325605,"SMC1"
5.2577954157774,"SMC1"
1.3004330478138,"SMC1"
8.30771627164643,"SMC1"
12.0619526176202,"SMC4"
3.03176306767647,"SMC1"
2.33562341105312,"SMC1"
10.8230705519494,"SMC5"
12.0619526537525,"SMC4"
2.75182862375853,"SMC1"
4.93585942991617,"SMC1"
6.23689279719667,"SMC1"
10.5257154526381,"SMC1"
9.14718196818079,"SMC4"
3.08340045426096,"SMC1"
5.92677194905117,"SMC1"
0.485385735981643,"SMC1"
5.6319376831543,"SMC1"
11.8680168981983,"SMC1"
11.6148108105747,"SMC4"
9.90721116472207,"SMC1"
3.49444344074726,"SMC1"
13.634637002138,"SMC5"
12.0619526898847,"SMC4"
4.58259507140417,"SMC1"
5.99523519378316,"SMC1"
14.3435043455724,"SMC1"
10.0695702743019,"SMC1"
12.3080783654283,"SMC4"
1.19128970190539,"SMC1"
12.7852275915048,"SMC1"
8.6898657202537,"SMC1"
2.1571903958911,"SMC1"
9.36381132102115,"SMC1"
3.81115432279003,"SMC1"
11.183472599071,"SMC1"
8.98243234476517,"SMC1"
8.65822139209475,"SMC1"
8.99768254807294,"SMC1"
8.01060621794138,"SMC1"
3.79820853353762,"SMC1"
7.01845459390639,"SMC1"
11.0914753463934,"SMC1"
8.83050997502471,"SMC1"
3.0553398019788,"SMC1"
8.61844124344577,"SMC1"
2.04671633509699,"SMC1"
8.68986575638592,"SMC1"
1.32718599120432,"SMC1"
13.769835152582,"SMC5"
1.19043408195668,"SMC1"
3.09628591195931,"SMC1"
10.1399939432279,"SMC1"
0.834337341063664,"SMC1"
8.28102126758596,"SMC1"
2.3226083106138,"SMC1"
5.54167458581051,"SMC1"
9.12978517421109,"SMC1"
8.68986579251814,"SMC1"
12.5739357979842,"SMC1"
2.1928750138361,"SMC1"
10.9694841486879,"SMC4"
8.08101117674457,"SMC1"
9.1416516303391,"SMC1"
13.7884866466871,"SMC4"
11.7414243298816,"SMC4"
8.80937179154884,"SMC1"
3.7251582005979,"SMC1"
2.21290608379694,"SMC1"
9.25841843031163,"SMC1"
2.86845590243758,"SMC1"
3.81045327651779,"SMC1"
6.64481373324798,"SMC1"
4.93161520298441,"SMC1"
3.20569718027848,"SMC1"
5.63597827328245,"SMC1"
11.6149529526551,"SMC1"
3.95489024464497,"SMC1"
10.8941228290417,"SMC4"
3.78937391700759,"SMC1"
4.25651318517238,"SMC1"
1.25978622149671,"SMC1"
4.11322249992784,"SMC1"
3.33240712911925,"SMC1"
14.2174841071197,"SMC5"
12.5739358341164,"SMC4"
13.0293248724196,"SMC1"
10.8431214434032,"SMC5"
0.37670970062151,"SMC1"
13.018181010904,"SMC1"
10.6054471163369,"SMC5"
6.48898835036722,"SMC1"
8.12157076617193,"SMC2"
2.29427597940457,"SMC1"
13.2907376908729,"SMC5"
10.0377675882759,"SMC1"
8.85111733412393,"SMC4"
8.12383976331076,"SMC1"
9.67122272399366,"SMC1"
2.70476430924678,"SMC1"
7.92808242465409,"SMC1"
4.22606918480083,"SMC1"
8.29789085720435,"SMC1"
3.78607423780806,"SMC1"
7.80862402046572,"SMC1"
3.79661712982117,"SMC1"
9.14718200431301,"SMC1"
11.6294272944321,"SMC4"
14.1912624983209,"SMC1"
6.79512626525725,"SMC1"
2.77584215602965,"SMC1"
2.8462205742225,"SMC1"
14.1912625344531,"SMC1"
11.2114316720922,"SMC2"
8.68986582865037,"SMC1"
5.86364144050273,"SMC1"
8.68986586478259,"SMC1"
3.90387250507555,"SMC1"
8.44019281105613,"SMC1"
14.471549751842,"SMC1"
9.90721120085429,"SMC1"
14.1912625705854,"SMC5"
3.02351473026364,"SMC1"
7.17629736371985,"SMC1"
10.4187206322147,"SMC1"
14.2412685452446,"SMC5"
9.12639336491183,"SMC1"
5.40428045988218,"SMC1"
5.64060496057317,"SMC1"
8.98243238089739,"SMC1"
12.5739358702487,"SMC1"
5.20500530520453,"SMC1"
5.44765093653646,"SMC1"
2.15864668389329,"SMC1"
6.34276572316377,"SMC1"
8.00368282947269,"SMC1"
11.6193489475156,"SMC4"
6.97129209659072,"SMC1"
12.0619527260169,"SMC4"
6.87597537788635,"SMC1"
6.64481376938021,"SMC1"
14.1912626067176,"SMC1"
14.3889805572349,"SMC5"
2.07845008718393,"SMC1"
3.88231506261112,"SMC1"
3.05838120394878,"SMC1"
8.61844127957799,"SMC1"
12.0619527621491,"SMC4"
10.8230705880816,"SMC5"
8.8084301366972,"SMC1"
0.862018627377606,"SMC1"
3.82009480194791,"SMC1"
4.0406999551358,"SMC1"
7.70496913132431,"SMC1"
9.92560473360376,"SMC4"
7.81095144321494,"SMC1"
11.1466552911682,"SMC4"
3.15305255544043,"SMC1"
9.70489855825035,"SMC1"
9.2245096556775,"SMC4"
12.5739359063809,"SMC1"
12.5739359425131,"SMC1"
3.09047217283945,"SMC1"
2.10659429094916,"SMC1"
2.21179151915302,"SMC1"
11.8896524799888,"SMC1"
14.1912626428498,"SMC5"
8.98243241702962,"SMC1"
8.98243245316184,"SMC1"
8.71902056716658,"SMC1"
8.85128353021916,"SMC1"
12.3951723304012,"SMC4"
9.11537486094878,"SMC1"
2.78957690564082,"SMC1"
4.11799659918881,"SMC1"
12.5487086617642,"SMC4"
4.77382502170415,"SMC1"
11.5292061586258,"SMC4"
5.96120135387409,"SMC1"
10.5257154887703,"SMC1"
6.47515931336794,"SMC1"
9.11617670296272,"SMC1"
12.9992742724435,"SMC5"
7.5881585556781,"SMC1"
2.697411413798,"SMC1"
8.38135597657083,"SMC4"
3.20427711789838,"SMC1"
8.89159432351663,"SMC1"
10.3672721557819,"SMC1"
9.66458029929017,"SMC1"
8.71100033858351,"SMC1"
10.1597933373656,"SMC1"
1.28666206661709,"SMC1"
9.66819640200459,"SMC4"
12.6078971901509,"SMC5"
11.1796465060785,"SMC4"
6.79512630138948,"SMC1"
5.01564806866394,"SMC1"
8.98243248929406,"SMC1"
8.79760894022466,"SMC1"
4.07946077031864,"SMC1"
11.6052612226764,"SMC4"
4.13182987608637,"SMC1"
2.70973952261138,"SMC1"
3.58981653273489,"SMC1"
4.84922336697901,"SMC1"
9.71253233935191,"SMC1"
10.8230706242138,"SMC5"
3.86527633614949,"SMC1"
4.82578750560975,"SMC1"
9.14718204044523,"SMC1"
2.70476434537901,"SMC1"
5.88378593051811,"SMC1"
10.4402774045937,"SMC1"
3.04430749575048,"SMC1"
9.57066857257633,"SMC1"
4.08154796101117,"SMC1"
0.857596971721499,"SMC1"
12.5739359786453,"SMC1"
12.4419750664286,"SMC4"
2.18352411147493,"SMC1"
1.28760190127335,"SMC1"
13.6513964172181,"SMC1"
8.04990535068656,"SMC1"
4.88791799009799,"SMC1"
8.00606140469073,"SMC1"
6.62425763948334,"SMC1"
4.11622080392496,"SMC1"
8.25030740448977,"SMC1"
9.5296593571753,"SMC4"
2.09934607977119,"SMC1"
8.93370375796539,"SMC1"
13.5409645048664,"SMC1"
8.15824339028558,"SMC1"
12.0619527982814,"SMC4"
1.71279318332981,"SMC1"
9.69019691282992,"SMC1"
8.12475899997878,"SMC1"
7.01138743196387,"SMC1"
8.61844131571021,"SMC1"
6.19653124513027,"SMC1"
4.2574247349784,"SMC1"
2.9064749134788,"SMC1"
7.76886633788238,"SMC1"
10.7699955379604,"SMC4"
4.28195496065305,"SMC1"
11.3185425147515,"SMC4"
3.01949293946099,"SMC1"
10.9342788595998,"SMC4"
11.0539718440537,"SMC4"
10.894122865174,"SMC4"
7.24571304255079,"SMC1"
3.01949297559321,"SMC1"
4.06914963359618,"SMC1"
5.70676655616874,"SMC1"
8.3672734605152,"SMC1"
8.11074864985888,"SMC4"
5.5162306799565,"SMC1"
10.9421539743119,"SMC4"
14.191262678982,"SMC1"
10.4165006747059,"SMC1"
7.93250076408901,"SMC1"
13.7884866828194,"SMC1"
3.89724338334423,"SMC1"
3.89947572634546,"SMC1"
10.1666997117016,"SMC1"
8.68986590091481,"SMC1"
1.63612568501922,"SMC1"
12.5739360147775,"SMC1"
11.2959494825571,"SMC4"
2.71306269607844,"SMC1"
9.14317406941952,"SMC1"
10.8796484714452,"SMC4"
0.0944058413316017,"SMC1"
3.83536228411141,"SMC1"
11.6565457283369,"SMC1"
11.2004721840405,"SMC4"
8.27329028368126,"SMC1"
3.81115435892225,"SMC1"
5.25779545190963,"SMC1"
8.0134003910644,"SMC1"
9.15299864306313,"SMC1"
0.558289027548478,"SMC1"
13.2807274428609,"SMC1"
4.87524326065658,"SMC1"
2.4744230625854,"SMC1"
10.8941229013062,"SMC4"
8.41825875295589,"SMC1"
2.19287504996833,"SMC1"
5.4035063029843,"SMC1"
6.55736733379554,"SMC1"
5.25779548804185,"SMC1"
2.31007785219071,"SMC1"
5.33960121600366,"SMC1"
1.01052935724925,"SMC1"
8.61844135184243,"SMC1"
8.11945781640191,"SMC1"
9.55742313952144,"SMC1"
10.5257155249025,"SMC1"
12.4293202797666,"SMC4"
12.2678728622543,"SMC4"
14.1912627151143,"SMC1"
8.61844138797466,"SMC1"
10.3167236816441,"SMC1"
6.18654769399617,"SMC1"
8.89272537677015,"SMC4"
8.0275674124985,"SMC1"
8.19310281097628,"SMC1"
10.107763946483,"SMC1"
3.26062788861949,"SMC1"
10.5158705965211,"SMC1"
9.03317945866505,"SMC1"
9.90721123698651,"SMC1"
8.61844142410688,"SMC1"
8.68986593704703,"SMC1"
8.88599035397863,"SMC1"
5.3922100104944,"SMC1"
2.8160852344616,"SMC1"
3.77153941428289,"SMC1"
8.81511789271331,"SMC1"
10.8411317246261,"SMC4"
4.4975839215326,"SMC1"
4.57702632508664,"SMC1"
11.6120042294256,"SMC4"
4.75533760647164,"SMC1"
10.8270894677327,"SMC4"
2.2312256624324,"SMC1"
8.72800665550493,"SMC1"
1.90912902726285,"SMC1"
8.85154402549952,"SMC1"
14.1912627512465,"SMC5"
3.23602689315922,"SMC1"
6.31826770436508,"SMC1"
8.83062651978424,"SMC1"
3.01949301172543,"SMC1"
10.8751216953998,"SMC1"
9.18734569975843,"SMC1"
7.88832253367069,"SMC1"
7.58218333235076,"SMC1"
3.67323113270023,"SMC1"
2.96065832373905,"SMC1"
12.4159288096044,"SMC4"
9.12845766123897,"SMC1"
8.98243252542628,"SMC1"
1.25716241450059,"SMC1"
8.8139267189949,"SMC4"
2.19287508610055,"SMC1"
11.4223797793261,"SMC1"
6.13112176326688,"SMC1"
6.71522156295041,"SMC1"
3.75240701777865,"SMC1"
1.46163736264626,"SMC1"
11.6083342925498,"SMC4"
4.80389160806215,"SMC1"
12.1472889343758,"SMC4"
3.78937395313981,"SMC1"
3.78937398927203,"SMC1"
9.14718207657745,"SMC1"
8.68986597317926,"SMC1"
5.0727100940295,"SMC1"
4.25275356146257,"SMC1"
2.21179155528524,"SMC1"
7.97422059778288,"SMC1"
3.82617472323491,"SMC1"
11.0107123327959,"SMC4"
2.71804513298714,"SMC1"
8.40467389795429,"SMC1"
6.89144060839968,"SMC1"
2.09955893977654,"SMC1"
2.33396858603174,"SMC1"
9.20086349960425,"SMC4"
2.0988462929242,"SMC1"
4.77038334859446,"SMC1"
12.2672595653352,"SMC4"
5.70676659230096,"SMC1"
8.68986600931148,"SMC1"
3.68100161327359,"SMC1"
4.84922340311123,"SMC1"
8.98243256155851,"SMC1"
4.05352773356294,"SMC1"
1.90912906339507,"SMC1"
9.90721127311874,"SMC1"
8.98243259769073,"SMC1"
12.0619528344136,"SMC4"
1.11586588942434,"SMC1"
11.7727630045824,"SMC1"
1.46545575730155,"SMC1"
5.48018959114246,"SMC1"
3.05056510911204,"SMC1"
11.5431525263321,"SMC1"
12.5739360509098,"SMC1"
4.21798971772058,"SMC1"
10.5257155610347,"SMC1"
10.8941229374384,"SMC4"
9.77208738605497,"SMC2"
10.8155383255321,"SMC4"
3.93731689386288,"SMC1"
4.2565132213046,"SMC1"
12.1603177196717,"SMC5"
9.69593836680931,"SMC1"
2.42282001447625,"SMC1"
10.4277341743527,"SMC1"
8.03313783138488,"SMC1"
8.91599045609703,"SMC4"
3.416031916266,"SMC1"
11.6384013188928,"SMC4"
2.69305274657525,"SMC1"
6.7951263375217,"SMC1"
8.00392604285472,"SMC1"
3.45068502583985,"SMC1"
9.5902766587251,"SMC1"
14.1912627873787,"SMC1"
6.30974330181204,"SMC1"
3.31464964916621,"SMC1"
8.6184414602391,"SMC1"
8.98243263382295,"SMC1"
13.1808840799409,"SMC1"
11.8835243996456,"SMC4"
5.70676662843318,"SMC1"
10.5257155971669,"SMC1"
10.8825139735495,"SMC4"
8.82712513669908,"SMC1"
3.78262124783629,"SMC1"
2.20460951323886,"SMC1"
9.82216913810602,"SMC1"
1.85091761240238,"SMC1"
8.35339701343883,"SMC4"
11.0377923894766,"SMC1"
1.26604856205185,"SMC1"
5.35800023436889,"SMC1"
9.42215255921352,"SMC4"
8.54699236816727,"SMC1"
2.19287512223277,"SMC1"
4.52733960473489,"SMC1"
2.81608527059382,"SMC1"
8.18385404712493,"SMC4"
3.81179385888815,"SMC1"
2.91895988884813,"SMC1"
9.90721130925096,"SMC1"
10.6292114282193,"SMC4"
12.3993301740966,"SMC4"
9.82028456297979,"SMC4"
8.77415520811123,"SMC1"
4.2348136792735,"SMC1"
5.8770002108098,"SMC1"
11.2505435249386,"SMC5"
7.9910148477304,"SMC1"
8.39580944012086,"SMC1"
11.4293742091062,"SMC1"
1.83717100225523,"SMC1"
11.3430885956638,"SMC4"
9.96624552001909,"SMC1"
7.18447214404298,"SMC1"
4.82824905888224,"SMC1"
8.22690784213297,"SMC1"
2.11209843643922,"SMC1"
6.36239545706926,"SMC1"
2.19287515836499,"SMC1"
14.1912628235109,"SMC5"
12.0619528705458,"SMC4"
3.92365787957132,"SMC1"
8.11680398224868,"SMC4"
6.45768996798341,"SMC1"
14.1912628596431,"SMC5"
9.98019164979283,"SMC1"
12.253970435079,"SMC4"
13.1334713593823,"SMC1"
11.6305446548702,"SMC4"
13.1110333531708,"SMC1"
3.74621813152028,"SMC1"
3.71182976623636,"SMC1"
5.51623071608873,"SMC1"
6.63621708322578,"SMC1"
3.09912375764772,"SMC1"
11.638401355025,"SMC4"
6.79512637365392,"SMC1"
1.63337273417148,"SMC1"
10.823070660346,"SMC5"
3.89391365249746,"SMC1"
10.5257156332992,"SMC1"
11.156463826396,"SMC4"
11.4067998332067,"SMC4"
8.36441566590468,"SMC1"
13.7884867189516,"SMC5"
8.1131827422432,"SMC1"
1.15539883396091,"SMC1"
12.785227627637,"SMC1"
8.11919491265309,"SMC1"
9.47696092924771,"SMC1"
4.83067974209504,"SMC1"
11.4554845046831,"SMC4"
3.78937402540426,"SMC1"
3.57067197019523,"SMC1"
6.6520535762295,"SMC1"
8.31257145497272,"SMC1"
12.4419751025608,"SMC4"
5.7067666645654,"SMC1"
9.01409507397446,"SMC1"
4.75533764260386,"SMC1"
6.21370197385575,"SMC1"
6.79512640978614,"SMC1"
3.37330838926024,"SMC1"
10.5257156694314,"SMC1"
1.47728451441395,"SMC1"
14.1912628957754,"SMC1"
8.61844149637133,"SMC1"
6.87407433803806,"SMC1"
8.92886278559923,"SMC1"
7.80370109911368,"SMC1"
3.58799929808907,"SMC1"
6.79512644591837,"SMC1"
5.26883180755555,"SMC1"
4.25651325743683,"SMC1"
2.09955897590876,"SMC1"
11.039174125177,"SMC1"
9.96283796576604,"SMC4"
13.1282110708714,"SMC5"
5.35523392268836,"SMC1"
2.70453763021573,"SMC1"
1.24761291702493,"SMC1"
13.617490310596,"SMC5"
4.25651329356905,"SMC1"
6.22815257064596,"SMC1"
5.08054960798141,"SMC1"
5.9536408678056,"SMC1"
4.25651332970127,"SMC1"
7.9403054181998,"SMC1"
10.5257157055636,"SMC1"
7.71088317348795,"SMC1"
8.6898660454437,"SMC1"
6.79512648205059,"SMC1"
4.15961751723142,"SMC1"
14.1912629319076,"SMC5"
8.98243266995518,"SMC1"
1.51750058386168,"SMC1"
12.061952906678,"SMC4"
7.81414868985693,"SMC1"
9.96655628322617,"SMC4"
2.02652763024467,"SMC1"
9.02825107520123,"SMC1"
3.10686140606622,"SMC1"
2.48786592845974,"SMC1"
11.5424141897477,"SMC2"
14.1912629680398,"SMC5"
13.1695641642557,"SMC5"
4.78950802911969,"SMC1"
10.852763708037,"SMC4"
6.98303087446206,"SMC1"
2.6914884559129,"SMC1"
11.6405778053231,"SMC4"
1.46470040728053,"SMC1"
8.03865184700316,"SMC1"
8.68986608157592,"SMC1"
3.21414832596066,"SMC1"
5.48888624003739,"SMC1"
10.5257157416958,"SMC1"
5.94012374287749,"SMC1"
10.4158208582758,"SMC1"
1.50607027400014,"SMC1"
13.2514267624589,"SMC5"
5.73361435953439,"SMC1"
5.99529041344566,"SMC1"
5.60297846189175,"SMC1"
10.8941229735706,"SMC4"
5.89469422673091,"SMC1"
8.68986611770815,"SMC1"
10.5257157778281,"SMC1"
4.1435094469457,"SMC1"
13.167004278093,"SMC5"
5.86364147663496,"SMC1"
6.09514432428224,"SMC1"
13.5461202801699,"SMC5"
3.02801002860681,"SMC1"
6.14560838114561,"SMC1"
4.75533767873608,"SMC1"
3.20569721641071,"SMC1"
11.530913549851,"SMC1"
3.748135529399,"SMC1"
3.83267033638657,"SMC1"
12.0619529428102,"SMC4"
11.8922242406604,"SMC2"
0.73222867100884,"SMC1"
8.06977145454841,"SMC1"
3.98861968135259,"SMC1"
13.6843892277667,"SMC1"
8.9824327060874,"SMC2"
14.2352699663122,"SMC5"
12.3775939942522,"SMC4"
8.72821165766789,"SMC1"
5.96005115505582,"SMC1"
6.26329986642003,"SMC1"
2.21179159141746,"SMC1"
8.98243274221962,"SMC1"
8.77498745599398,"SMC1"
11.458730102275,"SMC4"
8.90962013082172,"SMC1"
4.88791802623021,"SMC1"
14.2799878018939,"SMC1"
5.70676670069763,"SMC1"
5.08054964411363,"SMC1"
5.51623075222095,"SMC1"
9.14718211270968,"SMC1"
8.89272541290237,"SMC1"
3.74599941236233,"SMC1"
6.41804705728999,"SMC1"
11.6255205037213,"SMC4"
1.78639667299888,"SMC1"
5.18835188146131,"SMC1"
6.79512651818281,"SMC1"
4.88791806236244,"SMC1"
7.83260834489968,"SMC1"
5.28987589453388,"SMC1"
12.4313021833751,"SMC4"
8.89272544903459,"SMC1"
12.0619529789425,"SMC4"
8.98243277835184,"SMC1"
8.8111034406281,"SMC1"
9.16296502740122,"SMC4"
2.67956607574733,"SMC1"
2.11108966015559,"SMC1"
10.7648342971467,"SMC4"
10.8230706964782,"SMC4"
1.89254702207578,"SMC1"
8.61844153250355,"SMC1"
1.83299288620159,"SMC1"
1.90453142705522,"SMC1"
8.61844156863577,"SMC2"
2.19287519449722,"SMC1"
9.36381135715337,"SMC1"
2.15121560984215,"SMC1"
8.68101634802064,"SMC1"
13.7884867550838,"SMC5"
2.19287523062944,"SMC1"
9.76709458502158,"SMC1"
2.34622887214057,"SMC1"
12.0619530150747,"SMC4"
3.58981656886711,"SMC1"
6.79512655431503,"SMC1"
8.32745208243244,"SMC1"
4.25651336583349,"SMC1"
5.25779552417407,"SMC1"
13.788486791216,"SMC5"
4.25651340196572,"SMC1"
14.191263004172,"SMC1"
5.76407583266591,"SMC1"
8.98243281448407,"SMC1"
9.07017678009831,"SMC1"
6.50263625162278,"SMC1"
6.79512659044726,"SMC1"
8.77498749212621,"SMC1"
10.4277342104849,"SMC1"
12.0619530512069,"SMC4"
12.7852276637692,"SMC1"
8.5807589370248,"SMC4"
8.03444946554829,"SMC1"
11.1523837181809,"SMC1"
1.82840240767297,"SMC1"
3.81179389502037,"SMC1"
11.5324038060483,"SMC1"
12.0619530873391,"SMC4"
5.86522397053402,"SMC1"
2.69528331291937,"SMC1"
4.17361510803193,"SMC1"
13.7884868273483,"SMC5"
12.3781935246778,"SMC4"
2.21179162754968,"SMC1"
1.65519359166591,"SMC1"
8.98243285061629,"SMC2"
4.84922343924345,"SMC1"
3.81115439505447,"SMC1"
9.01681869708299,"SMC1"
3.71662958377557,"SMC1"
11.6384013911572,"SMC4"
3.36479496107496,"SMC1"
5.24578875332878,"SMC1"
8.99768258420517,"SMC1"
10.8518626169026,"SMC4"
5.53113761820731,"SMC1"
6.79512662657948,"SMC1"
2.89543198009903,"SMC1"
3.38373159034235,"SMC1"
6.7951266627117,"SMC1"
6.2945893658201,"SMC1"
5.15760961325218,"SMC1"
12.6554686277981,"SMC4"
9.1471821488419,"SMC1"
2.77584219216187,"SMC1"
3.20990198774269,"SMC1"
1.82713909680282,"SMC1"
14.1912630403043,"SMC1"
5.9349218835192,"SMC1"
6.38236227972623,"SMC1"
5.74907198279142,"SMC1"
4.84922347537567,"SMC1"
6.3362877873166,"SMC1"
4.57702636121886,"SMC1"
7.84815848539532,"SMC1"
0.866073619259755,"SMC1"
5.35399415287033,"SMC1"
1.48795693384381,"SMC1"
3.07660177072086,"SMC1"
8.67972609768963,"SMC1"
5.95364090393782,"SMC1"
9.14718218497412,"SMC1"
2.12248890824441,"SMC1"
8.24027796941839,"SMC1"
8.81009538934586,"SMC1"
3.75984055019661,"SMC1"
3.23665106004494,"SMC1"
1.53067439850047,"SMC1"
8.98243288674851,"SMC1"
11.1195683079882,"SMC5"
11.0149160867712,"SMC5"
13.5224398213227,"SMC5"
6.38475086699339,"SMC1"
10.1986628469992,"SMC1"
8.80232681973817,"SMC1"
8.77498752825843,"SMC1"
4.25651343809794,"SMC1"
2.09955901204098,"SMC1"
2.94859699571536,"SMC1"
10.5257158139603,"SMC1"
5.14287993795661,"SMC1"
8.20434750289375,"SMC1"
6.95280332674144,"SMC1"
8.00307619480792,"SMC1"
2.71016550244057,"SMC1"
10.5257158500925,"SMC1"
10.1462082030668,"SMC4"
5.25779556030629,"SMC1"
9.58773150526069,"SMC4"
1.11802448913002,"SMC1"
12.2095127683549,"SMC4"
9.14718222110634,"SMC1"
5.37504090905151,"SMC1"
2.77584222829409,"SMC1"
