"UMAP_1","UMAP_2","Myeloid_Subtype"
1.1654394297836,4.08395369121186,"M2 Macrophages"
-0.164541062808253,4.67171080180756,"M2 Macrophages"
-0.104271707034327,4.14324982234589,"M2 Macrophages"
5.7537944941757,-4.55322568348297,"Platelets"
6.01752597382047,-3.57843916347869,"Platelets"
6.56725484421232,-3.72360079220184,"Platelets"
1.6141915946243,4.09671385356537,"M2 Macrophages"
5.81582337906339,-3.41607778004058,"Platelets"
1.87664062073209,3.30810649463288,"M2 Macrophages"
6.85482675125577,-2.90871946743377,"Platelets"
0.648248258137487,4.65715105601899,"M2 Macrophages"
6.37233001282194,-4.86165826252349,"Platelets"
1.25830108215787,2.37135512897126,"M2 Macrophages"
0.255224528813146,4.53020699092499,"M2 Macrophages"
1.10492545654752,3.28690750667206,"M2 Macrophages"
-2.77869087169192,2.64914186069123,"M2 Macrophages"
-1.42540476927779,2.62172253200165,"Neutrophils"
-0.798017379737117,-2.61379115513214,"M1 Macrophages"
1.50148135712125,2.7826586491739,"M2 Macrophages"
6.88879472305753,-2.88903992107757,"Platelets"
6.35288602402189,-1.75330679348358,"Platelets"
-1.42823719689868,4.296489072529,"M2 Macrophages"
-3.49095636317752,-3.79249708584197,"M1 Macrophages"
5.52207547714689,-3.95718543461212,"Platelets"
1.54850441505887,3.50417001315705,"M2 Macrophages"
6.53293973495939,-4.16871111324676,"Platelets"
5.22530538132169,-4.00290005138763,"Platelets"
6.44323951294401,-2.14378909996398,"Platelets"
6.25090295364835,-3.21930735042938,"Platelets"
0.496487679981969,5.22936565944306,"M2 Macrophages"
-0.000731048083521646,2.20452005931489,"M2 Macrophages"
-0.960332509970881,4.3784244782602,"M2 Macrophages"
6.67584020187833,-2.2337593310202,"Platelets"
6.61863595535734,-2.70721809795745,"Platelets"
6.16882068207242,-1.60480039051422,"Platelets"
-1.82494440386317,2.70919783183686,"M2 Macrophages"
-1.50496660629533,2.38337094852082,"M2 Macrophages"
-4.27316587874911,-2.62090866497405,"M1 Macrophages"
1.10879952003934,3.36783726283661,"M2 Macrophages"
1.59503299286344,0.718560052601019,"M2 Macrophages"
1.16545993378141,3.62986452647797,"M2 Macrophages"
1.99843532135465,3.69508583613984,"M2 Macrophages"
7.1735656886337,-3.0570425265158,"Platelets"
-1.1694142193558,0.166030955997626,"Neutrophils"
0.815951648258947,4.98806889125458,"M2 Macrophages"
0.846393886112951,2.49044067927949,"M2 Macrophages"
-1.21977841565631,3.20047242709748,"M2 Macrophages"
-0.130642113185145,4.89414961406342,"M2 Macrophages"
4.91953450729825,-4.19267909458526,"Platelets"
6.98836690475919,-3.33227651050933,"Platelets"
5.47529584457853,-3.39227168491729,"Platelets"
-1.6077827260854,1.37498123714081,"M1 Macrophages"
4.28759795715787,-1.95812754562744,"Platelets"
-1.31381447324774,1.00425930091492,"M2 Macrophages"
-0.848253128028132,-3.31964628628143,"Mast cells"
0.718041244053624,4.23616726466767,"M2 Macrophages"
6.329629722142,-4.05634396007903,"Platelets"
-0.816984173751094,3.20543320247285,"M2 Macrophages"
0.105709019207738,2.78970749446503,"M2 Macrophages"
-1.64322559247039,3.69565088817231,"M2 Macrophages"
5.69413835098722,-4.38233058384307,"Platelets"
6.30858212997892,-4.70889203480133,"Platelets"
7.27486688187101,-3.61570851734527,"Platelets"
7.06521684219816,-3.38923876217254,"Platelets"
6.49585706284025,-3.73506562641509,"Platelets"
-0.929556128478267,3.75127441951386,"M2 Macrophages"
7.26136189987638,-4.5694195502127,"Platelets"
5.69733649780729,-4.51309459141143,"Platelets"
6.44339400818326,-1.92812685898193,"Platelets"
-4.16461962173007,-3.54591624668487,"M1 Macrophages"
-2.22660153815768,4.12260181972138,"M2 Macrophages"
5.41338569214322,-3.52889888218292,"Platelets"
0.666418614887975,4.6939533478891,"M2 Macrophages"
-4.44640606353305,-3.66023652485259,"M1 Macrophages"
6.41126424362638,-4.69412677219757,"Platelets"
0.623760285877965,2.84733278819672,"M2 Macrophages"
0.934155526661657,4.74708683559052,"M2 Macrophages"
-0.329086598849513,2.25922687121979,"M2 Macrophages"
5.59471923401334,-3.70544903210052,"Platelets"
6.42169601013639,-2.83963172367462,"Platelets"
6.27132207443693,-3.64867227009185,"Platelets"
6.12254077484586,-3.70140616825469,"Platelets"
-0.198527512049891,1.97398145267121,"M2 Macrophages"
6.02858907272794,-4.67748324802764,"Platelets"
5.95237285187223,-3.68009393146881,"Platelets"
6.35468560745695,-3.1955866091574,"Platelets"
1.85072833588102,3.0857740170633,"M2 Macrophages"
-4.9200987190964,-3.42099015644439,"M1 Macrophages"
1.76481801559903,2.93970687457673,"M2 Macrophages"
6.63711720993497,-2.25767688682922,"Platelets"
1.04666286995389,4.08792288371674,"M2 Macrophages"
-1.7646464974644,-0.0140026085699403,"Neutrophils"
2.44566470673063,3.32833631106965,"M2 Macrophages"
1.24938994934537,-2.79445116451629,"Megakaryocyte"
7.15579396774747,-4.07594220569976,"Platelets"
6.37765771439054,-3.29687373569854,"Platelets"
4.90199023773649,-1.44962041309722,"M2 Macrophages"
6.36240464737394,-4.01718704632171,"Platelets"
5.87372094681241,-3.09853475025543,"Platelets"
-0.518210408187129,4.25325424739472,"M2 Macrophages"
-4.39593666503451,-1.90354173115142,"M1 Macrophages"
7.14237863113859,-3.43150203159698,"Platelets"
-0.177641925311305,3.73495657512299,"M2 Macrophages"
0.5127626090286,2.45784981319062,"M2 Macrophages"
6.43705922653653,-3.99073021343597,"Platelets"
-4.92930715987704,0.761300636020819,"M2 Macrophages"
6.18628913452604,-3.41337578228362,"Platelets"
-1.33888713727019,-1.13648574283965,"M1 Macrophages"
-2.72738605449221,-2.49342982700714,"M1 Macrophages"
-4.34648126075289,-3.48937957218536,"M1 Macrophages"
-0.548536953425624,5.95732958385102,"M2 Macrophages"
1.26526743462064,0.577200484958807,"M2 Macrophages"
2.43622547676542,3.33743293353669,"M2 Macrophages"
0.740083041691564,4.78300077983491,"M2 Macrophages"
5.98520881226041,-3.67165272167571,"Platelets"
7.21485692551114,-3.9396907561148,"Platelets"
2.51382285644986,3.12545950481049,"M2 Macrophages"
-0.989167508578517,6.08363707133881,"Megakaryocyte"
-3.99838584373019,-0.288170414480051,"M1 Macrophages"
0.0583435921905262,4.72428972789399,"M2 Macrophages"
6.3568103938339,-1.72756545475372,"Platelets"
1.85450321724393,2.68262059756867,"M2 Macrophages"
-1.79287987658999,4.03808291026703,"M2 Macrophages"
2.05378443291166,2.64541013309113,"M2 Macrophages"
0.847937884831212,4.42429573604218,"M2 Macrophages"
6.94215089371183,-4.03730552128204,"Platelets"
1.20317274620511,-2.45564572742828,"Megakaryocyte"
5.56830817749479,-4.67998711994537,"Platelets"
-0.356376585459925,2.61002571651093,"M2 Macrophages"
0.835048738026403,3.83854754039399,"M2 Macrophages"
5.22729569962003,-4.10029857090362,"Platelets"
6.76855546524503,-4.36236565044769,"Platelets"
6.20925265839078,-2.85993235042938,"Platelets"
6.2474673419235,-3.48879687717803,"Platelets"
-0.0544578404190319,4.47342855998627,"M2 Macrophages"
5.92237836410978,-4.41363851955779,"Platelets"
6.47173482468107,-2.18147640159973,"Platelets"
2.14996487190702,3.54998023578278,"M2 Macrophages"
0.3256368069885,3.51062305041901,"M2 Macrophages"
0.9322281508682,0.232993078914801,"M2 Macrophages"
6.26386434128263,-4.1675321333731,"Platelets"
5.71123582413175,-4.21633331707366,"Platelets"
-4.16084807822726,1.91130049296967,"M2 Macrophages"
-0.617700335478999,4.59743387767426,"M2 Macrophages"
1.47239524414518,2.75254590579621,"M2 Macrophages"
1.42603212883451,4.37129147121064,"M2 Macrophages"
-1.29770035753272,2.82533724376313,"M2 Macrophages"
6.99009686996915,-4.65687100819,"Platelets"
6.92162686874845,-3.53919045856841,"Platelets"
6.63091737320402,-4.50929324558624,"Platelets"
6.73041993668058,-4.09306518963226,"Platelets"
-3.46541589210055,-4.00123875072845,"M1 Macrophages"
0.791880193257116,2.92085917064301,"M2 Macrophages"
0.583191695713781,2.93753988811127,"M2 Macrophages"
7.45112973740079,-3.58236710956939,"Platelets"
5.34641629745939,-4.67704312733062,"Platelets"
6.71546632339933,-3.79252498081573,"Platelets"
-1.07021557996295,2.85665495463959,"Neutrophils"
0.0230101971862537,3.98340017863862,"M2 Macrophages"
6.17124826004484,-1.27197550466903,"Platelets"
-0.0454477638962048,4.13716871806733,"M2 Macrophages"
-0.48131710002444,1.31970198222748,"Neutrophils"
-2.87001150558016,3.39216167995087,"M2 Macrophages"
5.489861312413,-4.15205304554351,"Platelets"
0.657208266758702,3.84370691844575,"M2 Macrophages"
6.79943067123868,-1.44197593859084,"Platelets"
-2.56211119601748,3.70413811275117,"M2 Macrophages"
6.72325307419278,-3.59269945553192,"Platelets"
-4.69134705970309,-3.30226437977203,"M1 Macrophages"
-1.71637682328246,3.60103113719575,"M2 Macrophages"
0.581850829624913,4.70562632152192,"M2 Macrophages"
-0.257154521441676,4.69841368266694,"M2 Macrophages"
-4.627485928035,-2.47850196293243,"M1 Macrophages"
1.29918438484647,-2.87665479114898,"Megakaryocyte"
6.73122483780362,-1.65148310593017,"Platelets"
5.08441859772184,-3.42705409458526,"Platelets"
-2.08869284102938,3.42225821086518,"M2 Macrophages"
-0.0471008391144054,2.1993678338205,"M2 Macrophages"
6.37223559906461,-4.30076878002532,"Platelets"
5.77698356201627,-3.33226149013885,"Platelets"
-0.412919578051783,4.06546957561127,"M2 Macrophages"
-2.0333628029587,4.26904089519135,"M2 Macrophages"
6.67499429275968,-3.85701196125396,"Platelets"
1.02351266434171,2.7087877518808,"Platelets"
-0.851833221411921,3.37938435145966,"M2 Macrophages"
-1.97638162682078,3.72378857204072,"M2 Macrophages"
0.0396015076873524,3.02995116778962,"M2 Macrophages"
-0.285330233073451,3.35084898540131,"M2 Macrophages"
4.90266257812955,-2.22731761864074,"Platelets"
1.7173991828201,3.70693476268403,"M2 Macrophages"
-1.34696796247981,4.18890698024384,"M2 Macrophages"
2.23124701073148,3.39088923999421,"M2 Macrophages"
1.71535116722562,3.48778708049409,"M2 Macrophages"
-0.645851132369258,-0.296149881991228,"M2 Macrophages"
6.78555566360929,-3.90358631542571,"Platelets"
1.37548667480924,3.8046768433725,"M2 Macrophages"
-1.95871391603968,4.23775560924164,"M2 Macrophages"
5.90984756042936,-4.47287766865142,"Platelets"
1.11403614571073,-2.48389475277313,"Neutrophils"
2.1363092093704,2.93453438350312,"M2 Macrophages"
0.738942447209142,3.92726118632905,"M2 Macrophages"
1.87454277565458,3.71866018840424,"M2 Macrophages"
-1.2224049837353,-1.13039337328323,"M1 Macrophages"
1.47938186218717,2.61272056171052,"M2 Macrophages"
-2.77547794291995,3.54087312289826,"M2 Macrophages"
7.09448892166593,-3.56955521038421,"Platelets"
1.35694533874967,3.16591627666108,"M2 Macrophages"
6.8453882365463,-3.22549455097564,"Platelets"
5.20522100021818,-4.22887437275299,"Platelets"
-0.569288072085597,3.20503432819001,"M2 Macrophages"
-0.0469445557358044,5.57263310023896,"M2 Macrophages"
1.16650587608793,-2.59063188961395,"Megakaryocyte"
-3.75335305640719,-3.30575983456024,"M1 Macrophages"
5.62614709427335,-3.88673727444061,"Platelets"
6.56388742020109,-4.1908385031546,"Platelets"
0.29249996235349,4.9116800553476,"M2 Macrophages"
-0.210282859301783,4.12321503230683,"M2 Macrophages"
-4.26015275428317,1.81018765040986,"M2 Macrophages"
6.74462968399503,-3.57928149631866,"Platelets"
-0.00511318156740836,4.47339947291962,"M2 Macrophages"
0.97197777321317,3.10339100429169,"M2 Macrophages"
6.12942439606168,-2.70717446735748,"Platelets"
-4.83227437446139,0.983361197200934,"M2 Macrophages"
1.8374593882797,3.27384812900178,"M2 Macrophages"
7.15989476730802,-3.77026312282928,"Platelets"
5.84652215530851,-3.32833235195526,"Platelets"
6.21886855652311,-3.48498742512115,"Platelets"
2.13008648445585,4.12657482692353,"M2 Macrophages"
0.690188231968663,3.59343655177704,"M2 Macrophages"
6.16803580811002,-4.81709353855499,"Platelets"
-3.40107983062289,-3.86933748653777,"M1 Macrophages"
7.0772112040756,-3.49111502102264,"Platelets"
6.99590856125333,-3.00948898723968,"Platelets"
0.211349549793981,4.83792145320527,"M2 Macrophages"
-0.476154026484706,3.5619920022165,"M2 Macrophages"
6.83065206100919,-4.528950380596,"Platelets"
6.53053838303068,-4.65582101276763,"Platelets"
5.172309699559,-3.65853993824371,"Platelets"
6.92915517380216,-3.20020096233734,"Platelets"
-3.61318701217196,-3.31889288357147,"M1 Macrophages"
6.65346509506681,-2.4740301840628,"Platelets"
1.86735111763456,2.63692505427949,"M2 Macrophages"
2.05389124443509,2.31909949847809,"M2 Macrophages"
1.06266600182035,4.73325522014252,"M2 Macrophages"
6.85914689590909,-1.93938188484558,"Platelets"
-1.0139622659447,5.59063036510102,"M2 Macrophages"
2.29053765823819,1.96733863422028,"M2 Macrophages"
2.56916314651944,3.65298826762787,"M2 Macrophages"
-2.71224933574221,3.81844122478119,"M2 Macrophages"
0.984778705143712,4.23312218257538,"M2 Macrophages"
-0.678333339190699,3.70509703227631,"M2 Macrophages"
4.93061572601774,-4.13488976887115,"Platelets"
1.18133932640531,3.71732552119843,"M2 Macrophages"
6.67960053970792,-2.03914444378265,"Platelets"
-0.0740625233413952,4.79947645732514,"M2 Macrophages"
-0.463813361621119,1.86037905284516,"M2 Macrophages"
-0.532356736159541,1.94966657230012,"Neutrophils"
1.42664438774564,3.36446673938386,"M2 Macrophages"
2.21315795471647,3.64362604686371,"M2 Macrophages"
5.31715470840909,-2.33400266102203,"Platelets"
-0.628434714770533,1.31080753871552,"Neutrophils"
1.93664223244169,4.21224196025483,"M2 Macrophages"
-2.36745655248187,4.08058149882905,"M2 Macrophages"
1.87054068138578,3.23156077930085,"M2 Macrophages"
-1.23364549586795,4.22171385356537,"M2 Macrophages"
6.21065360596158,-3.35587446621307,"Platelets"
7.23825818588712,-3.98095552852996,"Platelets"
5.37645942261197,-3.69011800220855,"Platelets"
2.1623364119766,4.12715895244233,"M2 Macrophages"
-0.835973557925441,3.89628298350922,"M2 Macrophages"
1.33677417328336,2.84473855563752,"M2 Macrophages"
5.2960022120712,-3.20586125782379,"Platelets"
1.84652310898282,3.1728306538736,"M2 Macrophages"
7.31004125168302,-3.40849630764373,"Platelets"
-2.62556796977542,3.78542454311005,"M2 Macrophages"
-1.15137135694049,3.10274775096528,"M2 Macrophages"
-3.0586884588959,-3.60570685795196,"M1 Macrophages"
-1.29356684992335,4.36053164073578,"M2 Macrophages"
6.78828507950284,-3.52896373203643,"Platelets"
-1.99113624999545,-2.24619023731597,"M1 Macrophages"
-1.64732843349002,4.05567581721894,"M2 Macrophages"
1.18878990700223,4.09569485255829,"M2 Macrophages"
1.78443056633451,2.79869730540864,"Classical Monocytes"
1.25366193344571,4.70690567561738,"M2 Macrophages"
0.981370034718297,-2.80139105251678,"Megakaryocyte"
0.73205405762174,4.76243765422455,"M2 Macrophages"
5.61819726517179,-4.32015554836639,"Platelets"
7.04984551956632,-3.92604653766998,"Platelets"
-0.718991157508113,4.75842316218964,"M2 Macrophages"
-1.63110209713004,1.78316981860749,"Neutrophils"
-0.754238423800685,6.16248591014496,"Megakaryocyte"
-2.70522492835543,2.97830803462617,"Neutrophils"
5.12165338089445,-3.54016868999847,"Platelets"
5.11806851913907,-3.47057311466583,"Platelets"
0.955110612416051,2.73408563205353,"M2 Macrophages"
5.55010348846891,-4.3781582587088,"Platelets"
-3.9474117130997,-3.4054266684378,"M1 Macrophages"
6.73038560440519,-4.61729590824493,"Platelets"
-2.04836958358309,4.18008501597992,"M2 Macrophages"
5.39345103790738,-4.20566646984466,"Platelets"
0.210324349903844,4.56426460811249,"M2 Macrophages"
7.16244775345304,-3.84855596950897,"Platelets"
-1.63396650264285,2.56497700282685,"Neutrophils"
1.95209342529752,3.21721799441926,"M2 Macrophages"
5.98377543976285,-3.95480601719268,"Platelets"
6.3495124011276,-4.4319957964743,"Platelets"
0.651032987141393,3.44223864146821,"M2 Macrophages"
6.58347589066007,-3.15213482311614,"Platelets"
-1.26087546060107,3.87903101512543,"M2 Macrophages"
1.37460786392667,-2.83850328853973,"Megakaryocyte"
7.20208055069425,-3.92635338238128,"Platelets"
0.290602865719579,4.3405392892038,"M2 Macrophages"
6.72935563614347,-3.44167988232025,"Platelets"
0.247821274304174,4.03546125957123,"M2 Macrophages"
6.38173228790738,-2.82422892979034,"Platelets"
0.500428619885228,3.52162344524018,"M2 Macrophages"
5.01333791305997,-4.18845312527069,"Platelets"
-3.17495721290133,-4.36536209514984,"M2 Macrophages"
6.50779038956144,-3.44265167644866,"Platelets"
-2.55735438773654,-2.19398038319,"M1 Macrophages"
6.80422288467862,-2.43322651317962,"Platelets"
-5.15651267478488,-2.65000812939056,"M1 Macrophages"
-0.490837273097255,3.47790534564606,"M2 Macrophages"
0.175693932080053,4.59091980525605,"M2 Macrophages"
0.50221139481046,4.28643162318818,"M2 Macrophages"
2.00786716034391,4.16282446452729,"M2 Macrophages"
-4.85938328216097,-2.7918385737265,"M1 Macrophages"
7.24269467880704,-4.11441867283233,"Platelets"
5.33725911667325,-4.12933056286224,"Platelets"
6.51898557236173,-3.9742047064627,"Platelets"
-0.395838198161341,2.75933916637055,"M2 Macrophages"
1.77434712936857,2.90738160678498,"M2 Macrophages"
-1.23284026691935,-3.34220688274749,"M1 Macrophages"
6.6375606684921,-1.54046826294311,"Platelets"
5.47662908127286,-3.45035688808807,"Platelets"
5.16156941940763,-4.45954339435943,"Platelets"
0.917225661778234,2.58494718143098,"M2 Macrophages"
1.77941400101163,2.88518364497773,"M2 Macrophages"
4.94979173233487,-4.57280270985015,"Platelets"
0.119366589092992,2.68687851497285,"M2 Macrophages"
1.22649914314725,4.06105215617768,"M2 Macrophages"
0.514700952076696,2.36273534366242,"M2 Macrophages"
1.47801095535734,4.26092274257294,"M2 Macrophages"
-2.48013549754641,-1.85620253017791,"M1 Macrophages"
2.85339480926969,3.12916929790131,"Platelets"
-2.20467370460055,2.80828268596284,"M2 Macrophages"
5.81676799347379,-3.94807236126312,"Platelets"
1.68413168480375,2.35736258098237,"M2 Macrophages"
-3.16429191539309,-3.35037939480193,"M1 Macrophages"
-1.79661193201564,3.53463299342744,"M2 Macrophages"
4.88048297455289,-3.4551822417105,"Platelets"
-2.6058919996979,4.08790667125336,"M2 Macrophages"
0.532306972050451,4.78684647151581,"M2 Macrophages"
-2.36598950336001,1.8164549595987,"M2 Macrophages"
-4.38486593673251,1.63004429408661,"M1 Macrophages"
1.173126521611,0.0988979465638793,"M2 Macrophages"
-3.97741168448947,1.72174294063203,"M1 Macrophages"
6.58194238235929,-1.86571113994964,"Platelets"
-0.781879064536311,-3.37841432026275,"M1 Macrophages"
5.5759413867233,-4.47080867222198,"Platelets"
6.59343987991788,-3.67445437839874,"Platelets"
-0.466950830912806,-2.57592217853912,"M2 Macrophages"
6.23060256531217,-2.57510797909149,"Platelets"
6.63200074722745,-1.61652891567596,"Platelets"
-4.43049233863375,-3.29825680187591,"M1 Macrophages"
-3.47505265185855,0.885586095539252,"Classical Monocytes"
-4.82035892913363,-2.99878518513091,"M1 Macrophages"
1.3224173217056,4.46556646892182,"M2 Macrophages"
6.79283219864347,-3.09273641041168,"Platelets"
4.93678742935636,-3.69321744373687,"Platelets"
1.58372503807523,4.01090223857514,"M2 Macrophages"
6.85466271927335,-4.61750094822296,"Platelets"
1.52747541954496,4.72072155543915,"M2 Macrophages"
0.244139256977819,5.08561737605683,"M2 Macrophages"
-2.23613977143786,4.19959766933076,"M2 Macrophages"
-5.06277388045809,0.764578891483465,"M2 Macrophages"
-3.65093844840548,-3.43957631519683,"M1 Macrophages"
-1.54378307322285,3.75700361796967,"M2 Macrophages"
0.482859793209813,0.631539774624029,"M2 Macrophages"
0.770623984837316,4.67130453654877,"M2 Macrophages"
2.42371207764127,2.87477166720978,"M2 Macrophages"
-2.41715281913302,-1.7172900908316,"M1 Macrophages"
0.578958812260411,2.5051871068155,"M2 Macrophages"
2.10810834457853,2.86151893207184,"M2 Macrophages"
-0.248393711543299,2.13559753963105,"Neutrophils"
6.77287560989835,-3.95373241833099,"Platelets"
5.48547727158048,-2.44979350498565,"Platelets"
7.01159459640958,-3.59712259701141,"Platelets"
6.97190457870939,-3.36902253559478,"Platelets"
-1.87208610484622,2.39203937121979,"M2 Macrophages"
1.09557038834073,3.34633548328034,"M2 Macrophages"
-1.72959659705184,-3.18148438862213,"M1 Macrophages"
6.2831438212631,-3.39469759395965,"Platelets"
1.16937595894315,-2.82018177441009,"Megakaryocyte"
0.621700587773107,2.86473734447114,"M2 Macrophages"
-0.688238439059474,2.94189579555146,"M2 Macrophages"
-1.44329775208852,2.55501849719636,"Neutrophils"
1.82700878670194,1.7589278943216,"M2 Macrophages"
-1.18309595892451,3.66314823695771,"M2 Macrophages"
5.1626604228256,-3.94816319874175,"Platelets"
2.47654158165433,2.34517772266022,"M1 Macrophages"
0.771040978932164,0.523891223159949,"M2 Macrophages"
6.73752862503507,-2.56760852268585,"Platelets"
0.901934686207555,3.33702857562653,"M2 Macrophages"
2.08793026497342,2.81541664668671,"M2 Macrophages"
-0.581578371024348,3.53689749309174,"M2 Macrophages"
5.17781669189908,-3.89915244511016,"Platelets"
-1.0486000151398,5.16425306865326,"M2 Macrophages"
-0.788774606681086,3.3459206349527,"M2 Macrophages"
-0.943865177130915,-3.21892850330718,"M1 Macrophages"
2.10221892883756,3.27062780925385,"M2 Macrophages"
6.92974072983243,-3.30500523975738,"Platelets"
-3.94586080024264,0.560609889713446,"M2 Macrophages"
6.83836251785734,-4.53636424473174,"Platelets"
1.94036799957731,2.77293450900666,"M2 Macrophages"
-0.233377394175746,3.73985130855195,"M2 Macrophages"
1.21750432541349,2.97660358020417,"M2 Macrophages"
5.72724086334684,-3.4473287337149,"Platelets"
1.01577812721708,3.17476708957307,"M2 Macrophages"
5.41148501923063,-2.35553889206298,"Platelets"
0.982056203388951,3.07056124278657,"M2 Macrophages"
5.27834588577726,-3.61884252956756,"Platelets"
2.32943398048856,2.66315538951508,"M2 Macrophages"
6.90716916611173,-3.60524933269866,"Platelets"
0.674952092671178,2.61221702167145,"M2 Macrophages"
-0.318446931338527,3.25223238536469,"M2 Macrophages"
6.7319906382797,-1.64210252693542,"Platelets"
0.284082832836889,2.78114373752228,"M2 Macrophages"
7.27116853287198,-3.53891937664398,"Platelets"
-0.648144599890925,5.61188204356782,"M2 Macrophages"
-0.93791824290774,2.42024643489472,"Neutrophils"
6.26033240845182,-4.41743366649993,"Platelets"
2.33239466240384,2.88235313960663,"M2 Macrophages"
0.982495847248815,3.93357641765229,"M2 Macrophages"
5.3746588855026,-4.72330205372222,"Platelets"
7.14593583633878,-4.10324160984405,"Platelets"
-1.71699359724543,3.54961783954255,"M2 Macrophages"
2.21663052132108,3.76593763896577,"M2 Macrophages"
-1.88338905284426,4.32878716060273,"M2 Macrophages"
1.13711196472623,4.49454386302582,"M2 Macrophages"
5.25153380920865,-4.59159200123199,"Platelets"
5.46247655441739,-4.5851575606192,"Platelets"
2.07872873833158,2.43703467914216,"M2 Macrophages"
7.10477811386564,-3.84527413776763,"Platelets"
6.4921053080795,-1.67047922542938,"Platelets"
7.20731431534269,-3.80856268337615,"Platelets"
-0.749508914447047,2.53682620593659,"M2 Macrophages"
1.53344065239408,3.09667856761567,"M2 Macrophages"
-4.66588967750094,-2.94911496570953,"M1 Macrophages"
6.53252393295743,-3.27258293560394,"Platelets"
0.223302903675817,4.1551841027414,"M2 Macrophages"
1.81612569382169,3.21463067599885,"M2 Macrophages"
4.95980149795987,-4.50646512440093,"Platelets"
1.94145018150785,4.2785766846811,"M2 Macrophages"
0.872962537312291,4.96656591960541,"M2 Macrophages"
-2.79203909347079,3.78123695918671,"M2 Macrophages"
6.62707883408048,-4.16936485699066,"Platelets"
0.376730385327123,2.54124887057892,"M2 Macrophages"
1.72157031586149,2.65886957713715,"M2 Macrophages"
-2.00475877234957,2.8373392350351,"Neutrophils"
0.45021754791715,2.73539311954133,"M2 Macrophages"
-1.37732375124715,3.95250446864716,"M2 Macrophages"
6.71633416702726,-1.89996914795287,"Platelets"
0.96041828682401,4.72598011561982,"M2 Macrophages"
1.1645165114639,2.24336392947785,"M2 Macrophages"
-3.68550079772494,-3.85084645679839,"M1 Macrophages"
-0.289743241763331,2.59651429721467,"M2 Macrophages"
0.223554673695348,3.54256327220551,"M2 Macrophages"
5.64999753525236,-4.18219034603485,"Platelets"
0.917864385151647,3.95368082591645,"M2 Macrophages"
4.89324027588346,-4.03102438381561,"Platelets"
1.70373040726163,2.10541207858674,"M2 Macrophages"
1.88058716347196,3.57550652095429,"M2 Macrophages"
5.96124822189786,-3.40518300464996,"Platelets"
5.60803729584195,-4.37144033840545,"Platelets"
0.995506349110387,-2.94359962871917,"Megakaryocyte"
5.17757064392545,-3.75059668949493,"Platelets"
1.2531042723892,4.80301792689911,"M2 Macrophages"
6.82917768051603,-4.37605349949249,"Platelets"
5.85325175812223,-2.67308394840606,"Platelets"
1.29107982208707,4.46153004237763,"M2 Macrophages"
-0.834849473929621,5.38751967021576,"M2 Macrophages"
6.27589017441251,-4.49099271229156,"Platelets"
5.34212714722135,-3.72211615970977,"Platelets"
-0.831836101508357,-3.02306668690093,"M2 Macrophages"
-4.3271245331528,2.26232559749238,"M1 Macrophages"
1.52926403572538,2.04121143886201,"M2 Macrophages"
1.84952456047513,1.85578973361603,"M2 Macrophages"
-4.48531692931674,-1.73147158554443,"M1 Macrophages"
6.5786588816879,-1.99054877689727,"Platelets"
6.47610122253873,-2.83296673229583,"Platelets"
-1.6589177073004,4.25898344585053,"M2 Macrophages"
-0.931178328490474,-3.21705596378692,"M1 Macrophages"
1.11389261772611,4.85251267024628,"M2 Macrophages"
5.30793696930387,-1.82335965565093,"Platelets"
7.00061208298185,-4.06995098522552,"Platelets"
0.501068058514379,4.91598398753754,"M2 Macrophages"
6.30341178467252,-3.80107324055084,"Platelets"
6.91928464462736,-2.23145799568542,"Platelets"
0.58330065300443,1.06701762744538,"Neutrophils"
6.40784389069059,-4.23459522655853,"Platelets"
-2.13614195296786,3.64941198894135,"M2 Macrophages"
-1.7465931446316,3.86548073360078,"M2 Macrophages"
5.81983167221525,-4.7336417906607,"Platelets"
6.71247846176603,-3.75890963009246,"Platelets"
-3.91973226974032,-3.63330690792449,"M1 Macrophages"
5.09175139954069,-2.25718407562621,"M2 Macrophages"
2.11512214233854,3.17938382693879,"M2 Macrophages"
6.95331365158536,-4.4284819834555,"Platelets"
1.9089491992233,3.13627178737275,"M2 Macrophages"
6.38620168259122,-4.3766397707785,"Platelets"
1.79519421150663,3.89102490016572,"M2 Macrophages"
1.04335648109891,3.82946331569306,"M2 Macrophages"
5.33664304306486,-4.38456766537078,"Platelets"
6.82440072586515,-4.02745406559356,"Platelets"
1.44544750740506,3.97149355479828,"M2 Macrophages"
6.35044414093473,-3.97387759617217,"Platelets"
6.70003873398282,-4.18343393734344,"Platelets"
4.76289302399137,-3.93240086964019,"Platelets"
-1.49523066766805,2.23299820491425,"Neutrophils"
-3.0411832899811,-4.35626594951995,"M1 Macrophages"
-0.953114923930384,2.71789295741669,"M2 Macrophages"
1.32556540062406,3.57353336879365,"M2 Macrophages"
6.22079068710782,-3.13149707249053,"Platelets"
7.16219407608487,-4.02287452152618,"Platelets"
6.43596107056119,-3.55381338528045,"Platelets"
-1.40366247752927,-3.60005752972015,"M1 Macrophages"
-0.647908684706904,4.46891481944672,"M2 Macrophages"
1.73254400780179,3.11773665019623,"M2 Macrophages"
1.07611185600736,3.43532641002289,"M2 Macrophages"
-1.05741145918391,-2.70540206364044,"M2 Macrophages"
5.51453525116422,-4.30078594616302,"Platelets"
